calendar_quarter,ticker,side,formation_date,next_formation_date,start_trade_date,end_trade_date,horizon_trading_days,max_abs_shrink,leg_weight,signed_weight,start_price,end_price,raw_return
2018Q1,AIG,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.2818603515625,0.01098901098901099,0.01098901098901099,42.87421798706055,43.06792068481445,0.00451792958211783
2018Q1,BAX,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.283447265625,0.01098901098901099,0.01098901098901099,55.26567840576172,56.58130645751953,0.023805517089620087
2018Q1,AJG,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.28369140625,0.01098901098901099,0.01098901098901099,59.91197967529297,60.76020050048828,0.014157783297972237
2018Q1,CRL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.283935546875,0.01098901098901099,0.01098901098901099,103.11000061035156,105.29000091552734,0.021142472042201987
2018Q1,SO,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.2845458984375,0.01098901098901099,0.01098901098901099,31.728893280029297,31.91550064086914,0.005881306958704924
2018Q1,LYB,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.28466796875,0.01098901098901099,0.01098901098901099,63.00029373168945,62.08910369873047,-0.014463266422846122
2018Q1,DG,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.284912109375,0.01098901098901099,0.01098901098901099,83.21104431152344,86.00300598144531,0.033552777675393664
2018Q1,UNP,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.2850341796875,0.01098901098901099,0.01098901098901099,111.04627990722656,109.46107482910156,-0.014275174994149764
2018Q1,CL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.28515625,0.01098901098901099,0.01098901098901099,57.57738876342773,58.58693313598633,0.01753369498409496
2018Q1,POOL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.285400390625,0.01098901098901099,0.01098901098901099,129.7589874267578,132.09156799316406,0.01797625438255568
2018Q1,FTV,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.28857421875,0.01098901098901099,0.01098901098901099,45.9968376159668,45.39320755004883,-0.013123294930789564
2018Q1,MAR,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.291015625,0.01098901098901099,0.01098901098901099,123.37407684326172,123.3367156982422,-0.0003028281627345253
2018Q1,ROL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.291259765625,0.01098901098901099,0.01098901098901099,20.10662078857422,20.540828704833984,0.021595270574084058
2018Q1,CMS,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.2930908203125,0.01098901098901099,0.01098901098901099,35.24903106689453,34.8887939453125,-0.010219773726499959
2018Q1,ARE,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.294189453125,0.01098901098901099,0.01098901098901099,89.1442642211914,88.63190460205078,-0.005747533210542
2018Q1,TSLA,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.294677734375,0.01098901098901099,0.01098901098901099,16.832000732421875,20.062000274658203,0.191896352286552
2018Q1,XYL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.29736328125,0.01098901098901099,0.01098901098901099,67.94367218017578,68.9297866821289,0.014513706285084416
2018Q1,SNA,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.297607421875,0.01098901098901099,0.01098901098901099,117.72850799560548,116.96808624267578,-0.006459113139852923
2018Q1,NEE,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.2978515625,0.01098901098901099,0.01098901098901099,33.03963088989258,32.76899337768555,-0.008191299506612348
2018Q1,GNRC,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.300048828125,0.01098901098901099,0.01098901098901099,44.630001068115234,45.790000915527344,0.02599148150683872
2018Q1,IP,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.301513671875,0.01098901098901099,0.01098901098901099,33.49159240722656,34.349666595458984,0.02562058494558994
2018Q1,EXPD,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3017578125,0.01098901098901099,0.01098901098901099,56.28055953979492,57.09426498413086,0.014458019802745303
2018Q1,GD,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.30224609375,0.01098901098901099,0.01098901098901099,180.88214111328125,178.76654052734375,-0.011696016936313058
2018Q1,BSX,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.302734375,0.01098901098901099,0.01098901098901099,26.84000015258789,27.93000030517578,0.04061103377016173
2018Q1,VRSK,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.302978515625,0.01098901098901099,0.01098901098901099,96.58586883544922,100.826171875,0.04390189880441908
2018Q1,MDLZ,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3046875,0.01098901098901099,0.01098901098901099,33.20975112915039,34.12342071533203,0.027512087718707834
2018Q1,NUE,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3055419921875,0.01098901098901099,0.01098901098901099,50.42661285400391,51.378692626953125,0.01888050216074766
2018Q1,OMC,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.30859375,0.01098901098901099,0.01098901098901099,52.9351921081543,53.49968338012695,0.010663818331277941
2018Q1,CHD,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.309326171875,0.01098901098901099,0.01098901098901099,44.18204116821289,44.58836364746094,0.009196552909383815
2018Q1,NVDA,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.309814453125,0.01098901098901099,0.01098901098901099,5.461757183074951,5.589993953704834,0.023479031808163686
2018Q1,GL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3134765625,0.01098901098901099,0.01098901098901099,76.69966888427734,77.83807373046875,0.014842369761843388
2018Q1,AME,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.31494140625,0.01098901098901099,0.01098901098901099,70.64640045166016,70.08809661865234,-0.00790279234948188
2018Q1,ICE,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3173828125,0.01098901098901099,0.01098901098901099,63.9466438293457,64.20745086669922,0.004078510172473404
2018Q1,GRMN,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.321044921875,0.01098901098901099,0.01098901098901099,47.88085174560547,48.895206451416016,0.021184976223896035
2018Q1,ITW,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.322265625,0.01098901098901099,0.01098901098901099,125.07109832763672,126.4129409790039,0.01072863890466591
2018Q1,KO,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.32373046875,0.01098901098901099,0.01098901098901099,33.106632232666016,34.13079071044922,0.03093514527801089
2018Q1,ON,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3255615234375,0.01098901098901099,0.01098901098901099,23.3700008392334,24.59000015258789,0.05220364867537208
2018Q1,UPS,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.32568359375,0.01098901098901099,0.01098901098901099,74.81346893310547,76.43453979492188,0.02166816864575405
2018Q1,TSCO,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.326416015625,0.01098901098901099,0.01098901098901099,10.589534759521484,10.756118774414062,0.01573100411637962
2018Q1,MLM,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.327880859375,0.01098901098901099,0.01098901098901099,189.6901397705078,191.0560302734375,0.007200640500250488
2018Q1,L,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.33154296875,0.01098901098901099,0.01098901098901099,46.969635009765625,48.35025024414063,0.029393782474314678
2018Q1,DAL,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.335693359375,0.01098901098901099,0.01098901098901099,47.57213973999024,47.132591247558594,-0.009239619971563973
2018Q1,AKAM,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.33837890625,0.01098901098901099,0.01098901098901099,69.25,71.58999633789062,0.033790560835965655
2018Q1,RSG,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.339111328125,0.01098901098901099,0.01098901098901099,58.16269302368164,57.89768600463867,-0.004556305859755638
2018Q1,MTD,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3427734375,0.01098901098901099,0.01098901098901099,562.6799926757812,565.1699829101562,0.004425233288523511
2018Q1,PEP,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.34619140625,0.01098901098901099,0.01098901098901099,82.80282592773438,84.0636215209961,0.015226480245517982
2018Q1,TGT,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.349853515625,0.01098901098901099,0.01098901098901099,54.56879806518555,57.606544494628906,0.05566819386079569
2018Q1,TRV,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.385498046875,0.01098901098901099,0.01098901098901099,113.0668716430664,114.53428649902344,0.012978291825296306
2018Q1,NCLH,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.3994140625,0.01098901098901099,0.01098901098901099,51.970001220703125,52.33000183105469,0.0069270848931239914
2018Q1,DPZ,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.41162109375,0.01098901098901099,0.01098901098901099,208.7285003662109,209.25387573242188,0.0025170274557102523
2018Q1,BRK.B,long,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.4295654296875,0.01098901098901099,0.01098901098901099,195.0,195.22000122070312,0.0011282113882211675
2018Q1,EQR,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.3902587890625,0.01098901098901099,-0.01098901098901099,44.86821746826172,45.96346664428711,0.024410356324053417
2018Q1,WELL,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.3734588623046875,0.01098901098901099,-0.01098901098901099,41.09638214111328,41.11161804199219,0.00037073581870528116
2018Q1,UDR,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.34832763671875,0.01098901098901099,-0.01098901098901099,25.75861930847168,26.412761688232425,0.02539508705521376
2018Q1,TER,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.3399658203125,0.01098901098901099,-0.01098901098901099,42.047828674316406,41.48128509521485,-0.013473789181594809
2018Q1,MNST,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.308349609375,0.01098901098901099,-0.01098901098901099,27.809999465942383,28.11000061035156,0.010787527873798552
2018Q1,FRT,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.303131103515625,0.01098901098901099,-0.01098901098901099,82.98426055908203,83.45783233642578,0.0057067662488428095
2018Q1,KIM,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.3011932373046875,0.01098901098901099,-0.01098901098901099,9.42979335784912,9.658965110778809,0.024302945380975105
2018Q1,VTR,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.29656982421875,0.01098901098901099,-0.01098901098901099,35.37128829956055,35.091983795166016,-0.00789636221415213
2018Q1,O,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.2839202880859375,0.01098901098901099,-0.01098901098901099,33.360557556152344,33.79084014892578,0.01289794368841668
2018Q1,ZBH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.2672119140625,0.01098901098901099,-0.01098901098901099,96.51708984375,96.18146514892578,-0.003477360282697628
2018Q1,PCG,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.261505126953125,0.01098901098901099,-0.01098901098901099,42.58697128295898,44.03175354003906,0.033925452164244696
2018Q1,ANET,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.259765625,0.01098901098901099,-0.01098901098901099,15.844374656677246,16.6612491607666,0.051556121449394254
2018Q1,LH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.24603271484375,0.01098901098901099,-0.01098901098901099,130.89231872558594,134.02728271484375,0.023950710169862832
2018Q1,DOC,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.235015869140625,0.01098901098901099,-0.01098901098901099,14.968426704406738,14.774698257446287,-0.012942472230793478
2018Q1,CPT,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.2323150634765625,0.01098901098901099,-0.01098901098901099,62.77164459228516,65.0615463256836,0.0364798747630688
2018Q1,REG,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.22601318359375,0.01098901098901099,-0.01098901098901099,41.28303146362305,42.1201400756836,0.02027730480011325
2018Q1,KEY,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.2205810546875,0.01098901098901099,-0.01098901098901099,13.04053783416748,13.335201263427734,0.022595956777810677
2018Q1,FE,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.2080078125,0.01098901098901099,-0.01098901098901099,24.18914031982422,24.646350860595703,0.01890147953694643
2018Q1,DVA,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.20477294921875,0.01098901098901099,-0.01098901098901099,63.790000915527344,62.959999084472656,-0.013011472317641104
2018Q1,ESS,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.19818115234375,0.01098901098901099,-0.01098901098901099,178.77658081054688,181.95237731933597,0.017764052172776212
2018Q1,EFX,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.19293212890625,0.01098901098901099,-0.01098901098901099,106.72278594970705,108.91388702392578,0.020530770956928457
2018Q1,CNC,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.16961669921875,0.01098901098901099,-0.01098901098901099,53.125,52.96500015258789,-0.0030117618336397145
2018Q1,PGR,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.15655517578125,0.01098901098901099,-0.01098901098901099,47.13219833374024,47.27402877807617,0.0030092049458767534
2018Q1,MOH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,-0.1478271484375,0.01098901098901099,-0.01098901098901099,78.76000213623047,80.70999908447266,0.02475872137318258
2018Q1,PFE,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.0662841796875,0.01098901098901099,-0.01098901098901099,22.758094787597656,23.23858070373535,0.02111274782103223
2018Q1,ROP,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.111328125,0.01098901098901099,-0.01098901098901099,260.8162841796875,256.869873046875,-0.015130999758027563
2018Q1,FFIV,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.118896484375,0.01098901098901099,-0.01098901098901099,140.7100067138672,145.38999938964844,0.033259842601656375
2018Q1,GEN,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.121337890625,0.01098901098901099,-0.01098901098901099,12.3457670211792,13.144325256347656,0.06468275594367912
2018Q1,CAH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.127197265625,0.01098901098901099,-0.01098901098901099,48.31095504760742,50.65483474731445,0.048516525856242776
2018Q1,INVH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.127197265625,0.01098901098901099,-0.01098901098901099,17.90472984313965,17.98406410217285,0.004430910699476431
2018Q1,PANW,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.128662109375,0.01098901098901099,-0.01098901098901099,30.023332595825195,31.165000915527344,0.0380260357859441
2018Q1,HWM,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.130126953125,0.01098901098901099,-0.01098901098901099,16.429534912109375,17.0843448638916,0.03985565965714577
2018Q1,NOW,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.131591796875,0.01098901098901099,-0.01098901098901099,32.32400131225586,33.29999923706055,0.030194217460158157
2018Q1,ZBRA,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.132568359375,0.01098901098901099,-0.01098901098901099,137.39999389648438,141.25,0.02802042412328043
2018Q1,HPE,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.133056640625,0.01098901098901099,-0.01098901098901099,13.293635368347168,13.386813163757324,0.007009203489364291
2018Q1,BEN,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.133544921875,0.01098901098901099,-0.01098901098901099,22.93083953857422,22.265872955322266,-0.028998789256422408
2018Q1,CPRT,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.138671875,0.01098901098901099,-0.01098901098901099,12.449999809265137,12.604999542236328,0.01244977793942148
2018Q1,WFC,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.14013671875,0.01098901098901099,-0.01098901098901099,40.90621948242188,41.36827087402344,0.01129538240022665
2018Q1,AVY,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.14111328125,0.01098901098901099,-0.01098901098901099,89.48436737060547,90.70772552490234,0.013671194089468708
2018Q1,RTX,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.1414794921875,0.01098901098901099,-0.01098901098901099,64.30027770996094,63.7639274597168,-0.008341336450574222
2018Q1,DRI,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.143798828125,0.01098901098901099,-0.01098901098901099,66.06765747070312,68.47393035888672,0.03642134412364517
2018Q1,PNR,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.148193359375,0.01098901098901099,-0.01098901098901099,39.995704650878906,41.33961868286133,0.033601459049500404
2018Q1,NTAP,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.1484375,0.01098901098901099,-0.01098901098901099,47.57717514038086,53.362396240234375,0.1215965656385376
2018Q1,JCI,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.149169921875,0.01098901098901099,-0.01098901098901099,28.392547607421875,28.702163696289062,0.01090483647850804
2018Q1,KLAC,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.150390625,0.01098901098901099,-0.01098901098901099,9.34139919281006,9.457576751708984,0.01243684768212705
2018Q1,CLX,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.150634765625,0.01098901098901099,-0.01098901098901099,100.0676498413086,98.27919006347656,-0.017872507055659237
2018Q1,DECK,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.150634765625,0.01098901098901099,-0.01098901098901099,14.43000030517578,15.90666675567627,0.10233308518855933
2018Q1,PH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.15087890625,0.01098901098901099,-0.01098901098901099,147.43096923828125,150.77647399902344,0.02269200818543826
2018Q1,CCL,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.15234375,0.01098901098901099,-0.01098901098901099,59.22879409790039,58.330543518066406,-0.015165775253658698
2018Q1,A,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.153076171875,0.01098901098901099,-0.01098901098901099,60.5626220703125,62.11357498168945,0.025609077981734618
2018Q1,AES,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.153564453125,0.01098901098901099,-0.01098901098901099,8.393293380737305,8.430201530456543,0.0043973382133815075
2018Q1,ADSK,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.154541015625,0.01098901098901099,-0.01098901098901099,122.75,130.94000244140625,0.06672099748599791
2018Q1,BK,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.1551513671875,0.01098901098901099,-0.01098901098901099,,,
2018Q1,EQT,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.157958984375,0.01098901098901099,-0.01098901098901099,23.018957138061523,24.353904724121094,0.057993399877019236
2018Q1,CZR,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.16015625,0.01098901098901099,-0.01098901098901099,32.099998474121094,34.599998474121094,0.07788162363981077
2018Q1,TECH,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.1602783203125,0.01098901098901099,-0.01098901098901099,34.758575439453125,35.835662841796875,0.03098767394020374
2018Q1,IPG,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.160400390625,0.01098901098901099,-0.01098901098901099,,,
2018Q1,HST,short,2018-03-30,2018-06-29,2018-04-02,2018-04-11,7,0.1605224609375,0.01098901098901099,-0.01098901098901099,13.047435760498049,13.182979583740234,0.010388541145575303
